,Dataset,Model,Scenario,Variant,Metric,File Name,size_bytes,last_modified,Grid Info,Year
39006,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2076.nc,247125110,2022-09-20T17:25:11+00:00,gr,2076
39007,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2077.nc,246425976,2022-09-20T17:25:11+00:00,gr,2077
39008,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2078.nc,246383947,2022-09-20T17:25:11+00:00,gr,2078
39009,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2079.nc,246482696,2022-09-20T17:25:17+00:00,gr,2079
39010,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2080.nc,247226634,2022-09-20T17:25:19+00:00,gr,2080
39011,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2081.nc,246649276,2022-09-20T17:25:21+00:00,gr,2081
39012,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2082.nc,246439144,2022-09-20T17:25:22+00:00,gr,2082
39013,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2083.nc,246482088,2022-09-20T17:25:22+00:00,gr,2083
39014,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2084.nc,247232848,2022-09-20T17:25:27+00:00,gr,2084
39015,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2085.nc,246440978,2022-09-20T17:25:31+00:00,gr,2085
39016,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2086.nc,246450774,2022-09-20T17:25:33+00:00,gr,2086
39017,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2087.nc,246317151,2022-09-20T17:25:33+00:00,gr,2087
39018,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2088.nc,247053700,2022-09-20T17:25:33+00:00,gr,2088
39019,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2089.nc,246428410,2022-09-20T17:25:39+00:00,gr,2089
39020,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2090.nc,246474836,2022-09-20T17:25:43+00:00,gr,2090
39021,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2091.nc,246493273,2022-09-20T17:25:48+00:00,gr,2091
39022,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2092.nc,247116311,2022-09-20T17:25:48+00:00,gr,2092
39023,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2093.nc,246402872,2022-09-20T17:25:48+00:00,gr,2093
39024,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2094.nc,246314795,2022-09-20T17:25:52+00:00,gr,2094
39025,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2095.nc,246390293,2022-09-20T17:25:54+00:00,gr,2095
39026,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2096.nc,247131198,2022-09-20T17:25:58+00:00,gr,2096
39027,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2097.nc,246288315,2022-09-20T17:25:58+00:00,gr,2097
39028,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2098.nc,246266491,2022-09-20T17:25:58+00:00,gr,2098
39029,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2099.nc,246360357,2022-09-20T17:26:03+00:00,gr,2099
39030,NEX-GDDP-CMIP6,EC-Earth3,ssp245,r1i1p1f1,tasmin,tasmin_day_EC-Earth3_ssp245_r1i1p1f1_gr_2100.nc,246222926,2022-09-20T17:26:05+00:00,gr,2100
39031,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2015_v1.1.nc,282707317,2023-09-07T02:16:56+00:00,gr,2015
39032,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2016_v1.1.nc,283318900,2023-09-07T02:17:00+00:00,gr,2016
39033,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2017_v1.1.nc,282668168,2023-09-07T02:17:00+00:00,gr,2017
39034,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2018_v1.1.nc,282485626,2023-09-07T02:17:01+00:00,gr,2018
39035,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2019_v1.1.nc,282633429,2023-09-07T02:17:03+00:00,gr,2019
39036,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2020_v1.1.nc,283582006,2023-09-07T02:17:09+00:00,gr,2020
39037,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2021_v1.1.nc,282908636,2023-09-07T02:17:12+00:00,gr,2021
39038,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2022_v1.1.nc,282618195,2023-09-07T02:17:13+00:00,gr,2022
39039,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2023_v1.1.nc,282870677,2023-09-07T02:17:14+00:00,gr,2023
39040,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2024_v1.1.nc,283973587,2023-09-07T02:17:15+00:00,gr,2024
39041,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2025_v1.1.nc,282906443,2023-09-07T02:17:21+00:00,gr,2025
39042,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2026_v1.1.nc,282735357,2023-09-07T02:17:25+00:00,gr,2026
39043,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2027_v1.1.nc,282570344,2023-09-07T02:17:25+00:00,gr,2027
39044,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2028_v1.1.nc,283904930,2023-09-07T02:17:26+00:00,gr,2028
39045,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2029_v1.1.nc,282899984,2023-09-07T02:17:27+00:00,gr,2029
39046,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2030_v1.1.nc,282974128,2023-09-07T02:17:33+00:00,gr,2030
39047,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2031_v1.1.nc,283290973,2023-09-07T02:17:37+00:00,gr,2031
39048,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2032_v1.1.nc,283760341,2023-09-07T02:17:37+00:00,gr,2032
39049,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2033_v1.1.nc,282893883,2023-09-07T02:17:38+00:00,gr,2033
39050,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2034_v1.1.nc,282813911,2023-09-07T02:17:40+00:00,gr,2034
39051,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2035_v1.1.nc,283127401,2023-09-07T02:17:46+00:00,gr,2035
39052,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2036_v1.1.nc,283840862,2023-09-07T02:17:51+00:00,gr,2036
39053,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2037_v1.1.nc,282689597,2023-09-07T02:17:52+00:00,gr,2037
39054,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2038_v1.1.nc,282663937,2023-09-07T02:17:53+00:00,gr,2038
39055,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2039_v1.1.nc,282324892,2023-09-07T02:17:55+00:00,gr,2039
39056,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2040_v1.1.nc,283595006,2023-09-07T02:18:02+00:00,gr,2040
39057,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2041_v1.1.nc,282616763,2023-09-07T02:18:06+00:00,gr,2041
39058,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2042_v1.1.nc,282612161,2023-09-07T02:18:06+00:00,gr,2042
39059,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2043_v1.1.nc,282458531,2023-09-07T02:18:07+00:00,gr,2043
39060,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2044_v1.1.nc,283442218,2023-09-07T02:18:09+00:00,gr,2044
39061,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2045_v1.1.nc,282554361,2023-09-07T02:18:15+00:00,gr,2045
39062,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2046_v1.1.nc,282547334,2023-09-07T02:18:20+00:00,gr,2046
39063,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2047_v1.1.nc,282225531,2023-09-07T02:18:20+00:00,gr,2047
39064,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2048_v1.1.nc,283011282,2023-09-07T02:18:22+00:00,gr,2048
39065,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2049_v1.1.nc,282376705,2023-09-07T02:18:25+00:00,gr,2049
39066,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2050_v1.1.nc,283000594,2023-09-07T02:18:32+00:00,gr,2050
39067,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2051_v1.1.nc,282831796,2023-09-07T02:18:37+00:00,gr,2051
39068,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2052_v1.1.nc,283626632,2023-09-07T02:18:38+00:00,gr,2052
39069,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2053_v1.1.nc,282340803,2023-09-07T02:18:39+00:00,gr,2053
39070,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2054_v1.1.nc,282862032,2023-09-07T02:18:42+00:00,gr,2054
39071,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2055_v1.1.nc,282801180,2023-09-07T02:18:48+00:00,gr,2055
39072,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2056_v1.1.nc,283305214,2023-09-07T02:18:52+00:00,gr,2056
39073,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2057_v1.1.nc,282900942,2023-09-07T02:18:53+00:00,gr,2057
39074,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2058_v1.1.nc,282555890,2023-09-07T02:18:54+00:00,gr,2058
39075,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2059_v1.1.nc,283048708,2023-09-07T02:18:57+00:00,gr,2059
39076,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2060_v1.1.nc,283345059,2023-09-07T02:19:02+00:00,gr,2060
39077,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2061_v1.1.nc,282592055,2023-09-07T02:19:06+00:00,gr,2061
39078,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2062_v1.1.nc,282477772,2023-09-07T02:19:06+00:00,gr,2062
39079,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2063_v1.1.nc,282654743,2023-09-07T02:19:07+00:00,gr,2063
39080,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2064_v1.1.nc,283450423,2023-09-07T02:19:10+00:00,gr,2064
39081,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2065_v1.1.nc,282881448,2023-09-07T02:19:15+00:00,gr,2065
39082,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2066_v1.1.nc,282702434,2023-09-07T02:19:18+00:00,gr,2066
39083,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2067_v1.1.nc,282479876,2023-09-07T02:19:19+00:00,gr,2067
39084,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2068_v1.1.nc,283420333,2023-09-07T02:19:20+00:00,gr,2068
39085,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2069_v1.1.nc,282687935,2023-09-07T02:19:22+00:00,gr,2069
39086,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2070_v1.1.nc,282487768,2023-09-07T02:19:28+00:00,gr,2070
39087,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2071_v1.1.nc,282502415,2023-09-07T02:19:31+00:00,gr,2071
39088,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2072_v1.1.nc,283326175,2023-09-07T02:19:32+00:00,gr,2072
39089,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2073_v1.1.nc,282619096,2023-09-07T02:19:34+00:00,gr,2073
39090,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2074_v1.1.nc,282350984,2023-09-07T02:19:36+00:00,gr,2074
39091,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2075_v1.1.nc,282803795,2023-09-07T02:19:42+00:00,gr,2075
39092,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2076_v1.1.nc,283328033,2023-09-07T02:19:46+00:00,gr,2076
39093,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2077_v1.1.nc,282684342,2023-09-07T02:19:47+00:00,gr,2077
39094,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2078_v1.1.nc,282446018,2023-09-07T02:19:48+00:00,gr,2078
39095,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2079_v1.1.nc,282589933,2023-09-07T02:19:50+00:00,gr,2079
39096,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2080_v1.1.nc,283298413,2023-09-07T02:19:55+00:00,gr,2080
39097,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2081_v1.1.nc,282882254,2023-09-07T02:19:59+00:00,gr,2081
39098,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2082_v1.1.nc,282452808,2023-09-07T02:20:00+00:00,gr,2082
39099,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2083_v1.1.nc,282531956,2023-09-07T02:20:01+00:00,gr,2083
39100,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2084_v1.1.nc,283537123,2023-09-07T02:20:04+00:00,gr,2084
39101,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2085_v1.1.nc,282535170,2023-09-07T02:20:10+00:00,gr,2085
39102,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2086_v1.1.nc,282255776,2023-09-07T02:20:14+00:00,gr,2086
39103,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2087_v1.1.nc,282238614,2023-09-07T02:20:15+00:00,gr,2087
39104,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2088_v1.1.nc,283310747,2023-09-07T02:20:16+00:00,gr,2088
39105,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2089_v1.1.nc,282284513,2023-09-07T02:20:19+00:00,gr,2089
39106,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2090_v1.1.nc,282844869,2023-09-07T02:20:26+00:00,gr,2090
39107,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2091_v1.1.nc,282746348,2023-09-07T02:20:31+00:00,gr,2091
39108,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2092_v1.1.nc,283514568,2023-09-07T02:20:33+00:00,gr,2092
39109,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2093_v1.1.nc,282442910,2023-09-07T02:20:35+00:00,gr,2093
39110,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2094_v1.1.nc,282389704,2023-09-07T02:20:38+00:00,gr,2094
39111,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2095_v1.1.nc,282624901,2023-09-07T02:20:48+00:00,gr,2095
39112,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2096_v1.1.nc,283851018,2023-09-07T02:20:53+00:00,gr,2096
39113,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2097_v1.1.nc,282634534,2023-09-07T02:20:54+00:00,gr,2097
39114,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2098_v1.1.nc,282244764,2023-09-07T02:20:55+00:00,gr,2098
39115,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2099_v1.1.nc,282702952,2023-09-07T02:20:58+00:00,gr,2099
39116,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,hurs,hurs_day_EC-Earth3_ssp370_r1i1p1f1_gr_2100_v1.1.nc,283178654,2023-09-07T02:21:05+00:00,gr,2100
39117,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2015.nc,313186985,2022-09-20T17:29:28+00:00,gr,2015
39118,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2016.nc,313966123,2022-09-20T17:29:28+00:00,gr,2016
39119,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2017.nc,313077491,2022-09-20T17:29:32+00:00,gr,2017
39120,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2018.nc,313144346,2022-09-20T17:29:34+00:00,gr,2018
39121,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2019.nc,313122700,2022-09-20T17:29:38+00:00,gr,2019
39122,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2020.nc,313879803,2022-09-20T17:29:41+00:00,gr,2020
39123,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2021.nc,313190064,2022-09-20T17:29:41+00:00,gr,2021
39124,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2022.nc,313116380,2022-09-20T17:29:45+00:00,gr,2022
39125,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2023.nc,313221955,2022-09-20T17:29:46+00:00,gr,2023
39126,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2024.nc,314192690,2022-09-20T17:29:52+00:00,gr,2024
39127,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2025.nc,313066674,2022-09-20T17:29:54+00:00,gr,2025
39128,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2026.nc,313134164,2022-09-20T17:29:54+00:00,gr,2026
39129,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2027.nc,313045578,2022-09-20T17:29:59+00:00,gr,2027
39130,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2028.nc,314016399,2022-09-20T17:30:00+00:00,gr,2028
